exercise_id,title_en,title_ru,group,primary_muscles,equipment_id,difficulty,missing_version,existing_reference_clip
ea_in_and_out_squats_jump_bodyweight_2,In and Out Squats Jump Bodyweight (2),Приседания с прыжками внутрь и наружу (собственный вес) (2),Legs,quads; glutes,,beginner,female,exercises/men/Legs/in and out squats jump bodyweight (2).mp4
ea_kettlebell_bulgarian_split_squat_right,Kettlebell Bulgarian Split Squat Right,Болгарский сплит-присед с гирями (правая нога),Legs,quads; glutes,kettlebell,beginner,female,exercises/men/Legs/kettlebell bulgarian split squat right.mp4
ea_kettlebell_bulgarian_split_squat_right_side_view,Kettlebell Bulgarian Split Squat Right Side View,"Болгарский сплит-присед с гирями (правая нога, вид сбоку)",Legs,quads; glutes,kettlebell,beginner,female,exercises/men/Legs/kettlebell bulgarian split squat right side view.mp4
ea_kettlebell_split_squat,Kettlebell Split Squat,Раздельный присед с гирями,Legs,quads; glutes,kettlebell,beginner,female,exercises/men/Legs/Kettlebell Split squat.mp4
ea_kettlebell_squats,Kettlebell Squats,Приседания с гирями,Legs,quads; glutes,kettlebell,beginner,female,exercises/men/Legs/kettlebell squats.mp4
ea_kettlebell_suitcase_squat,Kettlebell Suitcase Squat,Приседания с гирей в одной руке,Legs,quads; glutes,kettlebell,beginner,female,exercises/men/Legs/Kettlebell Suitcase Squat.mp4
ea_kettlebell_sumo_squat,Kettlebell Sumo Squat,Сумо приседания с гирей,Legs,quads; glutes; adductors,kettlebell,beginner,female,exercises/men/Legs/Kettlebell Sumo Squat.mp4
ea_kettlebell_sumo_squat_version_2,Kettlebell Sumo Squat (version 2),Сумо приседания с гирей (вариант 2),Legs,quads; glutes; adductors,kettlebell,beginner,female,exercises/men/Legs/Kettlebell Sumo Squat (VERSION 2).mp4
ea_kettlebell_sumo_squat_off_stepbox,Kettlebell Sumo Squat Off Stepbox,Сумо приседания с гирей на степ-платформах,Legs,quads; glutes; adductors,kettlebell,beginner,female,exercises/men/Legs/Kettlebell Sumo Squat off Stepbox.mp4
ea_kneeling_leg_curl_machine,Kneeling Leg Curl Machine,Сгибание ног на тренажёре на коленях,Legs,hamstrings,leg_curl,beginner,female,exercises/men/Legs/kneeling leg curl machine.mp4
ea_kneeling_squat_jumps_bodyweight,Kneeling Squat Jumps Bodyweight,Прыжки из приседа с колен (с собственным весом),Legs,quads; glutes,,beginner,female,exercises/men/Legs/Kneeling Squat Jumps bodyweight.mp4
ea_leg_press_machine_close_stance,Leg Press Machine Close Stance,Жим ногами в тренажёре с узкой постановкой стоп,Legs,quads,leg_press,beginner,female,exercises/men/Legs/leg press machine close stance.mp4
ea_leg_press_wide_high_stance,Leg Press Wide High Stance,Жим ногами в тренажёре с широкой и высокой постановкой стоп,Legs,quads,leg_press,beginner,female,exercises/men/Legs/leg press wide high stance.mp4
ea_leg_press_wide_high_stance_behind_view,Leg Press Wide High Stance Behind View,Жим ногами в тренажёре с широкой и высокой постановкой стоп (вид сзади),Legs,quads,leg_press,beginner,female,exercises/men/Legs/leg press wide high stance behind view.mp4
ea_lunge_front_kick,Lunge Front Kick,Выпад с ударом ногой вперед,Legs,quads; glutes,,beginner,female,exercises/men/Legs/lunge front kick.mp4
ea_lunge_pulses_bodyweight,Lunge Pulses Bodyweight,Пульсирующие выпады (собственный вес),Legs,quads; glutes,,beginner,female,exercises/men/Legs/lunge pulses bodyweight.mp4
ea_lunge_reverse_with_resistance_band,Lunge Reverse with Resistance Band,Обратный выпад с резиновой лентой,Legs,quads; glutes,resistance_bands,beginner,female,exercises/men/Legs/lunge reverse with resistance band.mp4
ea_lunge_rotation_left_and_right_bodyweight,Lunge Rotation Left and Right Bodyweight,Выпады с поворотами корпуса влево и вправо (собственный вес),Legs,quads; glutes; core,,beginner,female,exercises/men/Legs/lunge rotation left and right bodyweight.mp4
ea_lunge_to_knee_drive_left_bodyweight,Lunge to Knee Drive Left Bodyweight,Выпад с подъемом левого колена (собственный вес),Legs,quads; glutes; lower_back,,beginner,female,exercises/men/Legs/Lunge to Knee Drive left bodyweight.mp4
ea_lunge_to_knee_drive_right_bodyweight,Lunge to Knee Drive Right Bodyweight,Выпад с подъемом правого колена (собственный вес),Legs,quads; glutes; lower_back,,beginner,female,exercises/men/Legs/Lunge to Knee Drive right bodyweight.mp4
ea_lunges_alternate_leg_with_pause_bodyweight,Lunges Alternate Leg with Pause Bodyweight,Выпады с чередованием ног и паузой (собственный вес),Legs,quads; glutes,,beginner,female,exercises/men/Legs/lunges alternate leg with pause bodyweight.mp4
ea_lunges_same_leg_side_view_bodyweight,Lunges Same Leg Side View Bodyweight,"Выпады на одну ногу (вид сбоку, собственный вес)",Legs,quads; glutes,,beginner,female,exercises/men/Legs/lunges same leg side view bodyweight.mp4
ea_lying_leg_curl_machine,Lying Leg Curl Machine,Сгибание ног лёжа в тренажёре,Legs,hamstrings,leg_curl,beginner,female,exercises/men/Legs/lying leg curl machine.mp4
ea_resistance_band_kneeling_leg_half_circle,Resistance Band Kneeling Leg Half Circle,Полукруг ногой на коленях с резиновой лентой,Legs,glutes,resistance_bands,beginner,female,exercises/men/Legs/Resistance Band Kneeling Leg Half Circle.mp4
ea_resistance_band_lying_bent_knee_hip_abduction,Resistance Band Lying Bent Knee Hip Abduction,Отведение бедра лежа с согнутыми коленями с резиновой лентой,Legs,,resistance_bands,beginner,female,exercises/men/Legs/Resistance Band Lying Bent Knee Hip Abduction.mp4
ea_reverse_lunge_left_resistance_band,Reverse Lunge Left Resistance Band,Обратный выпад левой ногой с резиновой лентой,Legs,quads; glutes,resistance_bands,beginner,female,exercises/men/Legs/reverse lunge left resistance band.mp4
ea_seated_calf_machine,Seated Calf Machine,Тренажер для подъемов на носки сидя,Legs,calves,calf_raise_machine,beginner,female,exercises/men/Legs/seated calf machine.mp4
ea_seated_calf_raises_dumbbell_on_knee,Seated Calf Raises Dumbbell on Knee,Подъемы на носки сидя с гантелью на колене,Legs,calves,bench_press,beginner,female,exercises/men/Legs/Seated calf raises dumbbell on knee.mp4
ea_seated_leg_curl_machine,Seated Leg Curl Machine,Сгибание ног в тренажёре сидя,Legs,hamstrings,leg_curl,beginner,female,exercises/men/Legs/Seated leg curl machine.mp4
ea_side_lunges_bodyweight,Side Lunges Bodyweight,Боковые выпады без отягощения,Legs,quads; glutes,,beginner,female,exercises/men/Legs/side lunges bodyweight.mp4
ea_side_lying_leg_lift_left,Side Lying Leg Lift Left,Подъём левой ноги лежа на боку,Legs,glutes,,beginner,female,exercises/men/Legs/side lying leg lift left.mp4
ea_side_lying_leg_lift_right,Side Lying Leg Lift Right,Подъём правой ноги лежа на боку,Legs,glutes,,beginner,female,exercises/men/Legs/side lying leg lift right.mp4
ea_single_leg_calf_raise_leg_press_machine,Single Leg Calf Raise Leg Press Machine,Подъём на носки одной ногой в тренажере для жима ногами,Legs,calves,leg_press,beginner,female,exercises/men/Legs/single leg calf raise leg press machine.mp4
ea_single_leg_incline_45_degree_leg_press_machine,Single Leg Incline 45 Degree Leg Press Machine,Жим ногами одной ногой под углом 45 градусов в тренажере,Legs,quads; glutes,leg_press,beginner,female,exercises/men/Legs/single leg incline 45 degree leg press machine.mp4
ea_single_leg_romanian_deadlift_dumbbell,Single Leg Romanian Deadlift Dumbbell,Румынская становая тяга на одной ноге с гантелью,Legs,hamstrings; glutes,dumbbell,beginner,female,exercises/men/Legs/single leg romanian deadlift dumbbell.mp4
ea_single_leg_romanian_deadlifts_right_cable_resistance_band,Single Leg Romanian Deadlifts Right Cable Resistance Band,Румынская становая тяга на одной ноге (правая) с резиновой лентой,Legs,hamstrings; glutes,cable_machine,beginner,female,exercises/men/Legs/single leg romanian deadlifts right cable resistance band.mp4
ea_smith_machine_bulgarian_split_squat,Smith Machine Bulgarian Split Squat,Машина Смита: Болгарский сплит-присед,Legs,quads; glutes,smith_machine,beginner,female,exercises/men/Legs/smith machine bulgarian split squat.mp4
ea_smith_machine_calf_raise,Smith Machine Calf Raise,Машина Смита: Подъём на носки,Legs,calves,smith_machine,beginner,female,exercises/men/Legs/smith machine calf raise.mp4
ea_standing_calf_raise_resistance_band,Standing Calf Raise Resistance Band,Подъёмы на носки стоя с резиновой лентой,Legs,calves,resistance_bands,beginner,female,exercises/men/Legs/standing calf raise resistance band.mp4
ea_standing_calf_raises_smith_machine,Standing Calf Raises Smith Machine,Подъёмы на носки в машине Смита стоя,Legs,calves,smith_machine,beginner,female,exercises/men/Legs/standing calf raises smith machine.mp4
ea_standing_side_leg_raises,Standing Side Leg Raises,Подъёмы ног в сторону стоя,Legs,glutes,,beginner,female,exercises/men/Legs/Standing Side leg raises.mp4
ea_step_up_on_chair_bodyweight,Step Up on Chair Bodyweight,Зашагивания на стул с собственным весом,Legs,quads; glutes,,beginner,female,exercises/men/Legs/step up on chair bodyweight.mp4
ea_sumo_squat_over_shoulder_resistance_band,Sumo Squat Over Shoulder Resistance Band,Присед сумо с резиновой лентой через плечо,Legs,quads; glutes,resistance_bands,beginner,female,exercises/men/Legs/Sumo squat over shoulder resistance band.mp4
ea_sumo_squat_in_between_legs_resistance_band,Sumo Squat in Between Legs Resistance Band,Присед сумо с резиновой лентой между ног,Legs,quads; glutes,resistance_bands,beginner,female,exercises/men/Legs/sumo squat in between legs resistance band.mp4
ea_suspension_trainer_with_grips_side_squat,Suspension Trainer with Grips Side Squat,Боковой присед в петлях для функционального тренинга,Legs,quads; glutes,trx,beginner,female,exercises/men/Legs/Suspension Trainer with Grips Side Squat.mp4
ea_wall_sit_bodyweight,Wall Sit Bodyweight,Стульчик у стены,Legs,quads; glutes,,beginner,female,exercises/men/Legs/wall sit bodyweight.mp4
ea_wall_squat_bodyweight,Wall Squat Bodyweight,Присед у стены,Legs,quads; glutes,,beginner,female,exercises/men/Legs/wall squat bodyweight.mp4
ea_wall_squat_with_pause_bodyweight,Wall Squat with Pause Bodyweight,Присед у стены с паузой,Legs,quads; glutes,,beginner,female,exercises/men/Legs/wall squat with pause bodyweight.mp4
ea_barbell_clean_and_jerk_split_squat,Barbell Clean and Jerk Split Squat,Рывок и толчок штанги с выпадом,Powerlifting,quads; glutes; shoulders,barbell,beginner,female,exercises/men/Powerlifting/Barbell clean and jerk split squat.mp4
ea_barbell_clean_and_press,Barbell Clean and Press,Взятие на грудь и жим штанги,Powerlifting,shoulders; quads; glutes,barbell,beginner,female,exercises/men/Powerlifting/Barbell clean and press.mp4
ea_barbell_power_clean,Barbell Power Clean,Силовой подъем штанги на грудь,Powerlifting,quads; glutes; hamstrings; traps; shoulders,barbell,beginner,female,exercises/men/Powerlifting/Barbell power clean.mp4
ea_barbell_power_clean_from_blocks,Barbell Power Clean From Blocks,Силовой подъем штанги на грудь с плинтов,Powerlifting,quads; glutes; hamstrings; traps; shoulders,barbell,beginner,female,exercises/men/Powerlifting/Barbell power clean from blocks.mp4
ea_barbell_power_jerk,Barbell Power Jerk,Силовой толчок штанги,Powerlifting,shoulders; quads; glutes,barbell,beginner,female,exercises/men/Powerlifting/Barbell power jerk.mp4
ea_barbell_power_snatch,Barbell Power Snatch,Силовой рывок штанги,Powerlifting,quads; glutes; hamstrings; shoulders,barbell,beginner,female,exercises/men/Powerlifting/Barbell power snatch.mp4
ea_barbell_rack_pull,Barbell Rack Pull,Тяга штанги с плинтов,Powerlifting,glutes; hamstrings; lats; lower_back,squat_rack,beginner,female,exercises/men/Powerlifting/Barbell rack pull.mp4
ea_barbell_snatch,Barbell Snatch,Рывок штанги,Powerlifting,shoulders; quads; glutes,barbell,beginner,female,exercises/men/Powerlifting/Barbell snatch.mp4
ea_barbell_snatch_balance,Barbell Snatch Balance,Рывковый баланс со штангой,Powerlifting,shoulders; quads; glutes,barbell,beginner,female,exercises/men/Powerlifting/Barbell snatch balance.mp4
ea_barbell_snatch_from_blocks,Barbell Snatch From Blocks,Рывок штанги с плинтов,Powerlifting,shoulders; quads; glutes,barbell,beginner,female,exercises/men/Powerlifting/Barbell snatch from blocks.mp4
ea_barbell_snatch_pull,Barbell Snatch Pull,Рывковая тяга штанги,Powerlifting,quads; glutes,barbell,beginner,female,exercises/men/Powerlifting/Barbell snatch pull.mp4
ea_barbell_split_clean,Barbell Split Clean,Взятие штанги на грудь в ножницы,Powerlifting,shoulders; quads; glutes,barbell,beginner,female,exercises/men/Powerlifting/Barbell split clean.mp4
ea_barbell_split_jerk,Barbell Split Jerk,Толчок штанги в ножницы,Powerlifting,shoulders; quads; glutes,barbell,beginner,female,exercises/men/Powerlifting/Barbell split jerk.mp4
ea_barbell_thruster,Barbell Thruster,Трастер со штангой,Powerlifting,quads; shoulders,barbell,beginner,female,exercises/men/Powerlifting/Barbell Thruster.mp4
ea_cluster,Cluster,Кластер,Powerlifting,quads; glutes,barbell,beginner,female,exercises/men/Powerlifting/cluster.mp4
ea_dumbbell_hang_power_clean,Dumbbell Hang Power Clean,Взятие гантелей на грудь в стойку с виса,Powerlifting,shoulders; quads; glutes,dumbbell,beginner,female,exercises/men/Powerlifting/Dumbbell Hang Power Clean.mp4
ea_dumbbell_one_arm_snatch,Dumbbell One Arm Snatch,Рывок гантели одной рукой,Powerlifting,shoulders; quads; glutes,dumbbell,beginner,female,exercises/men/Powerlifting/Dumbbell One Arm Snatch.mp4
ea_arm_circle,Arm Circle,Круговые вращения руками,Shoulders,shoulders,,beginner,female,exercises/men/Shoulders/arm circle.mp4
ea_arm_circles_backward,Arm Circles Backward,Круговые вращения руками назад,Shoulders,shoulders,,beginner,female,exercises/men/Shoulders/Arm circles backward.mp4
ea_arm_swing_side_to_side,Arm Swing Side to Side,Махи руками из стороны в сторону,Shoulders,shoulders,,beginner,female,exercises/men/Shoulders/arm swing side to side.mp4
ea_arms_behind_back_shoulder_flexor_stretch,Arms Behind Back Shoulder Flexor Stretch,Растяжка сгибателей плеча с руками за спиной,Shoulders,shoulders,,beginner,female,exercises/men/Shoulders/arms behind back shoulder flexor stretch.mp4
ea_arnold_press_cable_resistance_band_standing,Arnold Press Cable Resistance Band Standing,Жим Арнольда с резиновой лентой стоя,Shoulders,shoulders,resistance_bands,beginner,female,exercises/men/Shoulders/arnold press cable resistance band standing.mp4
ea_arnold_press_dumbbell,Arnold Press Dumbbell,Жим Арнольда с гантелями,Shoulders,,bench_press,beginner,female,exercises/men/Shoulders/arnold press dumbbell.mp4
ea_barbell_back_wide_shrugs,Barbell Back Wide Shrugs,Шраги со штангой за спиной широким хватом,Shoulders,traps,barbell,beginner,female,exercises/men/Shoulders/Barbell back wide shrugs.mp4
ea_barbell_behind_neck_push_press,Barbell Behind Neck Push Press,Жим штанги из-за головы с толчком ногами,Shoulders,,barbell,beginner,female,exercises/men/Shoulders/Barbell behind neck push press.mp4
ea_barbell_overhead_shrug,Barbell Overhead Shrug,Шраги со штангой над головой,Shoulders,traps,barbell,beginner,female,exercises/men/Shoulders/Barbell overhead shrug.mp4
ea_barbell_rear_delt_raise,Barbell Rear Delt Raise,Подъём штанги на задние дельты,Shoulders,shoulders,barbell,beginner,female,exercises/men/Shoulders/Barbell rear delt raise.mp4
ea_barbell_seated_behind_neck_military_press,Barbell Seated Behind Neck Military Press,Жим штанги из-за головы сидя,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Barbell seated behind neck military press.mp4
ea_barbell_seated_military_press,Barbell Seated Military Press,Жим штанги сидя,Shoulders,,squat_rack,beginner,female,exercises/men/Shoulders/Barbell seated military press.mp4
ea_barbell_seated_overhead_press,Barbell Seated Overhead Press,Жим штанги сидя над головой,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Barbell seated overhead press.mp4
ea_barbell_shrugs,Barbell Shrugs,Шраги со штангой,Shoulders,traps,barbell,beginner,female,exercises/men/Shoulders/barbell shrugs.mp4
ea_barbell_standing_close_grip_military_press,Barbell Standing Close Grip Military Press,Жим штанги стоя узким хватом,Shoulders,shoulders,barbell,beginner,female,exercises/men/Shoulders/Barbell standing close grip military press.mp4
ea_barbell_standing_military_press,Barbell Standing Military Press,Армейский жим со штангой стоя,Shoulders,shoulders; triceps,barbell,beginner,female,exercises/men/Shoulders/Barbell Standing Military Press.mp4
ea_barbell_standing_shoulder_press,Barbell Standing Shoulder Press,Жим штанги стоя,Shoulders,shoulders; triceps,barbell,beginner,female,exercises/men/Shoulders/Barbell standing shoulder press.mp4
ea_barbell_standing_wide_grip_military_press,Barbell Standing Wide Grip Military Press,Жим штанги стоя широким хватом,Shoulders,shoulders; triceps,barbell,beginner,female,exercises/men/Shoulders/Barbell standing wide grip military press.mp4
ea_barbell_wide_shrug,Barbell Wide Shrug,Шраги со штангой широким хватом,Shoulders,traps,barbell,beginner,female,exercises/men/Shoulders/Barbell Wide Shrug.mp4
ea_behind_neck_press_resistance_band_cable,Behind Neck Press Resistance Band Cable,Жим за голову с резиновой лентой,Shoulders,shoulders,resistance_bands,beginner,female,exercises/men/Shoulders/behind neck press resistance band cable.mp4
ea_bent_over_rear_delt_fly_dumbbell,Bent Over Rear Delt Fly Dumbbell,Разведение гантелей в наклоне на задние дельты,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/bent over rear delt fly dumbbell.mp4
ea_bent_over_rear_deltoid_fly_resistance_band,Bent Over Rear Deltoid Fly Resistance Band,Разведение рук с резиновой лентой в наклоне на задние дельты,Shoulders,shoulders,resistance_bands,beginner,female,exercises/men/Shoulders/bent over rear deltoid fly resistance band.mp4
ea_bodyweight_bent_over_rear_delt_fly,Bodyweight Bent Over Rear Delt Fly,Разведение рук в наклоне на задние дельты (с собственным весом),Shoulders,shoulders,,beginner,female,exercises/men/Shoulders/bodyweight bent over rear delt fly.mp4
ea_bodyweight_standing_around_world_wall_supported,Bodyweight Standing Around World Wall Supported,Подъемы рук вокруг света стоя с опорой на стену собственным весом,Shoulders,shoulders; traps,,beginner,female,exercises/men/Shoulders/Bodyweight Standing Around World Wall Supported.mp4
ea_bodyweight_standing_military_press,Bodyweight Standing Military Press,Жим над головой стоя с собственным весом,Shoulders,shoulders,,beginner,female,exercises/men/Shoulders/Bodyweight Standing Military Press.mp4
ea_bodyweight_standing_military_press_wall_supported,Bodyweight Standing Military Press Wall Supported,Жим над головой стоя с собственным весом с опорой на стену,Shoulders,shoulders,,beginner,female,exercises/men/Shoulders/Bodyweight Standing Military Press Wall Supported.mp4
ea_bodyweight_standing_shrug,Bodyweight Standing Shrug,Шраги стоя с собственным весом,Shoulders,traps; shoulders,,beginner,female,exercises/men/Shoulders/Bodyweight Standing Shrug.mp4
ea_cable_bent_over_one_arm_lateral_raise,Cable Bent Over One Arm Lateral Raise,Подъём руки в сторону в наклоне одной рукой с блоком,Shoulders,shoulders,cable_machine,beginner,female,exercises/men/Shoulders/Cable Bent Over One Arm Lateral Raise.mp4
ea_cable_front_raises_straight_bar,Cable Front Raises Straight Bar,Подъёмы рук вперёд с прямым грифом на блоке,Shoulders,shoulders,cable_machine,beginner,female,exercises/men/Shoulders/cable front raises straight bar.mp4
ea_cable_lateral_raises,Cable Lateral Raises,Разведение рук в стороны в блоке,Shoulders,shoulders,cable_machine,beginner,female,exercises/men/Shoulders/cable lateral raises.mp4
ea_cable_leaning_lateral_raise,Cable Leaning Lateral Raise,Разведение рук в стороны в блоке с наклоном,Shoulders,shoulders,cable_machine,beginner,female,exercises/men/Shoulders/cable leaning lateral raise.mp4
ea_cable_one_arm_front_raise,Cable One Arm Front Raise,Подъём руки вперёд одной рукой в блоке,Shoulders,shoulders,cable_machine,beginner,female,exercises/men/Shoulders/Cable One Arm Front Raise.mp4
ea_cable_rear_delt_fly,Cable Rear Delt Fly,Разведение рук на блоке для задних дельт,Shoulders,,cable_machine,beginner,female,exercises/men/Shoulders/cable rear delt fly.mp4
ea_cable_rear_drive_bent_arm,Cable Rear Drive Bent Arm,Отведение руки назад на блоке (согнутой рукой),Shoulders,traps,cable_machine,beginner,female,exercises/men/Shoulders/Cable rear drive bent arm.mp4
ea_cable_reverse_fly_on_crossover,Cable Reverse Fly on Crossover,Обратное разведение рук на кроссовере,Shoulders,traps,cable_machine,beginner,female,exercises/men/Shoulders/cable reverse fly on crossover.mp4
ea_cable_seated_rear_lateral_raise,Cable Seated Rear Lateral Raise,Разведение рук в стороны сидя на блоке (на заднюю дельту),Shoulders,shoulders,cable_machine,beginner,female,exercises/men/Shoulders/Cable Seated rear lateral raise.mp4
ea_cable_upright_row_with_ez_bar,Cable Upright Row with EZ Bar,Тяга EZ-грифа к подбородку на блоке,Shoulders,shoulders,cable_machine,beginner,female,exercises/men/Shoulders/cable upright row with EZ bar.mp4
ea_cable_upright_row_with_straight_bar,Cable Upright Row with Straight Bar,Тяга прямого грифа к подбородку на блоке,Shoulders,shoulders; traps,cable_machine,beginner,female,exercises/men/Shoulders/cable upright row with straight bar.mp4
ea_cable_y_raise,Cable Y Raise,Подъём рук в форме Y на блоке,Shoulders,shoulders,cable_machine,beginner,female,exercises/men/Shoulders/Cable Y raise.mp4
ea_cross_over_shoulder_stretch,Cross Over Shoulder Stretch,Перекрёстная растяжка плеча,Shoulders,shoulders; traps,,beginner,female,exercises/men/Shoulders/cross over shoulder stretch.mp4
ea_dumbbell_alternate_shoulder_press,Dumbbell Alternate Shoulder Press,Жим гантелей над головой попеременно,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Alternate Shoulder Press.mp4
ea_dumbbell_alternate_side_press,Dumbbell Alternate Side Press,Жим гантелей поочерёдно в сторону,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Alternate Side Press.mp4
ea_dumbbell_armpit_row,Dumbbell Armpit Row,Тяга гантелей к подмышкам,Shoulders,shoulders; traps,dumbbell,beginner,female,exercises/men/Shoulders/dumbbell armpit row.mp4
ea_dumbbell_arnold_press_version_2,Dumbbell Arnold Press (version 2),Жим Арнольда с гантелями (версия 2),Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Arnold Press (version 2).mp4
ea_dumbbell_arnold_press_seated,Dumbbell Arnold Press Seated,Жим Арнольда с гантелями сидя,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Arnold Press Seated.mp4
ea_dumbbell_around_the_world,Dumbbell Around the World,"Разведение гантелей ""Вокруг света""",Shoulders,shoulders; traps,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Around The World.mp4
ea_dumbbell_bench_seated_press,Dumbbell Bench Seated Press,Жим гантелей сидя на скамье,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Bench Seated Press.mp4
ea_dumbbell_bent_arm_lateral_raise,Dumbbell Bent Arm Lateral Raise,Разведение гантелей в стороны согнутыми руками,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/dumbbell bent arm lateral raise.mp4
ea_dumbbell_bent_over_face_pull,Dumbbell Bent Over Face Pull,Тяга гантелей к лицу в наклоне,Shoulders,shoulders; traps,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Bent Over Face Pull.mp4
ea_dumbbell_bicep_curl_to_shoulder_press,Dumbbell Bicep Curl to Shoulder Press,Сгибание на бицепс с гантелями с переходом в жим над головой,Shoulders,biceps; shoulders,dumbbell,beginner,female,exercises/men/Shoulders/dumbbell bicep curl to shoulder press.mp4
ea_dumbbell_chest_supported_lateral_raises,Dumbbell Chest Supported Lateral Raises,Подъёмы гантелей в стороны лёжа на наклонной скамье,Shoulders,traps; lats,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Chest Supported Lateral Raises.mp4
ea_dumbbell_close_grip_shoulder_press_sit_up,Dumbbell Close Grip Shoulder Press Sit Up,Жим гантелей узким хватом с подъёмом корпуса,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/dumbbell close grip shoulder press sit up.mp4
ea_dumbbell_cuban_press_version_2,Dumbbell Cuban Press (version 2),Кубинский жим с гантелями (вариант 2),Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Cuban Press (version 2).mp4
ea_dumbbell_decline_shrug,Dumbbell Decline Shrug,Шраги с гантелями на наклонной скамье (лицом вниз),Shoulders,traps,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Decline Shrug.mp4
ea_dumbbell_external_rotatio,Dumbbell External Rotatio,Внешняя ротация с гантелью,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/dumbbell external rotatio.mp4
ea_dumbbell_external_rotation,Dumbbell External Rotation,Внешняя ротация с гантелью,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell External Rotation.mp4
ea_dumbbell_face_down_lying_shoulder_pres,Dumbbell Face Down Lying Shoulder Pres,Жим гантелей лёжа лицом вниз,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/dumbbell face down lying shoulder pres.mp4
ea_dumbbell_face_down_lying_shoulder_press,Dumbbell Face Down Lying Shoulder Press,Жим гантелей лёжа лицом вниз,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Face Down Lying Shoulder Press.mp4
ea_dumbbell_front_raise,Dumbbell Front Raise,Подъём гантелей перед собой,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Front Raise.mp4
ea_dumbbell_front_raise_version_2,Dumbbell Front Raise (version 2),Подъём гантели перед собой (вариант 2),Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Front Raise (version 2).mp4
ea_dumbbell_half_kneeling_military_press,Dumbbell Half Kneeling Military Press,Жим гантелей с колена,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/dumbbell half kneeling military press.mp4
ea_dumbbell_incline_breeding,Dumbbell Incline Breeding,Разведение гантелей на наклонной скамье,Shoulders,shoulders; chest,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Incline Breeding.mp4
ea_dumbbell_incline_front_raise,Dumbbell Incline Front Raise,Подъём гантелей вперёд на наклонной скамье,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Incline Front Raise.mp4
ea_dumbbell_incline_hammer_shoulder_press,Dumbbell Incline Hammer Shoulder Press,Жим гантелей на наклонной скамье молотковым хватом,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Incline Hammer Shoulder Press.mp4
ea_dumbbell_incline_lying_front_raise,Dumbbell Incline Lying Front Raise,Подъём гантелей вперёд лёжа на наклонной скамье,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Incline Lying Front Raise.mp4
ea_dumbbell_incline_one_arm_lateral_raise,Dumbbell Incline One Arm Lateral Raise,Подъём гантели в сторону одной рукой на наклонной скамье,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Incline One Arm Lateral Raise.mp4
ea_dumbbell_incline_rear_lateral_raise,Dumbbell Incline Rear Lateral Raise,Разведение гантелей в стороны в наклоне на наклонной скамье,Shoulders,shoulders,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Incline Rear Lateral Raise.mp4
ea_dumbbell_incline_shrug,Dumbbell Incline Shrug,Шраги с гантелями на наклонной скамье,Shoulders,traps,bench_press,beginner,female,exercises/men/Shoulders/Dumbbell Incline Shrug.mp4
ea_dumbbell_kneeling_arnold_press,Dumbbell Kneeling Arnold Press,Жим Арнольда с гантелями с колен,Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Kneeling Arnold Press.mp4
ea_dumbbell_lateral_to_front_raise,Dumbbell Lateral to Front Raise,"Подъём гантелей в стороны, затем вперёд",Shoulders,shoulders,dumbbell,beginner,female,exercises/men/Shoulders/Dumbbell Lateral to Front Raise.mp4
