path,file_type,domain,subsystem,purpose,production_or_test,referenced_by,active_or_legacy,data_source,security_sensitive,health_safety_sensitive,tests_known,documentation_known,audit_status,reviewer,notes
mobile/test/features/ai_coach/ai_exercise_generator_test.dart,dart,TESTS,ai_coach,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/ai_coach/generated_exercise_repository_test.dart,dart,TESTS,ai_coach,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/ai_planner/plan_builder_test.dart,dart,TESTS,ai_planner,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/ai_planner/plan_refusal_test.dart,dart,TESTS,ai_planner,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/auth/auth_providers_test.dart,dart,TESTS,auth,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/auth/auth_repository_test.dart,dart,TESTS,auth,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/auth/firebase_auth_repository_test.dart,dart,TESTS,auth,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/body_comp/body_comp_test.dart,dart,TESTS,body_comp,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/buddy/buddy_match_test.dart,dart,TESTS,buddy,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/catalog/community_video_test.dart,dart,TESTS,catalog,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/celebrity_plans/celebrity_plan_test.dart,dart,TESTS,celebrity_plans,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/community/team_feed_demo_banner_test.dart,dart,TESTS,community,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/cycle_aware/cycle_phase_test.dart,dart,TESTS,cycle_aware,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/data_export/backup_envelope_test.dart,dart,TESTS,data_export,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/data_export/backup_transfer_test.dart,dart,TESTS,data_export,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/data_export/data_export_providers_test.dart,dart,TESTS,data_export,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/data_export/data_export_test.dart,dart,TESTS,data_export,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/data_export/server_export_merge_test.dart,dart,TESTS,data_export,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/donor_wall/donor_wall_test.dart,dart,TESTS,donor_wall,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/ai_fallback_provider_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/asset_equipment_repository_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/catalog_boundary_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/catalog_corrections_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/catalog_description_coverage_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/catalog_labels_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/clip_only_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/clip_url_resolver_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/equipment_label_invariant_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/equipment_report_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/exercise_filter_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/exercise_immersive_hero_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/exercise_page_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/exercise_quarantine_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/exercise_steps_card_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/exercise_thumb_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/exercise_translations_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/exercise_video_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/hero_image_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/muscle_map_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/poster_and_order_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/recommendation_providers_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/registry_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/safety_coverage_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/safety_disclosure_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/stretching_filter_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/vendor_catalog_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/video_failure_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/vocabulary_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/equipment/workout_player_day_test.dart,dart,TESTS,equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/avatar_mode_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/camera_flip_button_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/coach_backdrop_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/coach_intro_cards_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/coach_phases_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/coach_readiness_band_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/coach_single_status_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/coach_top_strip_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/complete_profile_prompt_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/cue_gate_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/cue_text_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/debug_overlay_release_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/demo_silhouette_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/form_classifier_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/form_coach_support_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/live_rep_signal_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/measured_rep_configs_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/one_cue_per_rep_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/paused_set_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/pose_avatar_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/pose_coordinate_space_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/pose_error_surfacing_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/pose_gate_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/pose_projection_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/pose_service_restart_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/pose_silhouette_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/pose_target_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/pose_unit_probe_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/rep_counter_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/rep_count_visibility_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/rep_rejection_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/rep_signals_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/skeleton_overlay_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/start_lifecycle_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/tracking_lost_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/two_sided_avatar_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/form_check/unscorable_frame_test.dart,dart,TESTS,form_check,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/home/format_schedule_label_test.dart,dart,TESTS,home,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/home/home_dashboard_test.dart,dart,TESTS,home,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/home/suggestion_builder_test.dart,dart,TESTS,home,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/legal/health_disclosure_test.dart,dart,TESTS,legal,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/legal/legal_pages_test.dart,dart,TESTS,legal,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/marketplace/coach_listing_test.dart,dart,TESTS,marketplace,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/marketplace/coach_marketplace_service_test.dart,dart,TESTS,marketplace,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/marketplace/marketplace_page_test.dart,dart,TESTS,marketplace,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/moments/moment_test.dart,dart,TESTS,moments,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/onboarding/barriers_test.dart,dart,TESTS,onboarding,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/onboarding/birth_year_and_injury_input_test.dart,dart,TESTS,onboarding,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/onboarding/body_zones_test.dart,dart,TESTS,onboarding,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/onboarding/equipment_access_test.dart,dart,TESTS,onboarding,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/onboarding/glass_text_field_test.dart,dart,TESTS,onboarding,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/onboarding/measure_ruler_test.dart,dart,TESTS,onboarding,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/onboarding/onboarding_shell_test.dart,dart,TESTS,onboarding,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/onboarding/questionnaire_notifier_test.dart,dart,TESTS,onboarding,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/onboarding/step_answered_test.dart,dart,TESTS,onboarding,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/onboarding/step_goal_and_level_test.dart,dart,TESTS,onboarding,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/onboarding/training_schedule_test.dart,dart,TESTS,onboarding,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/personalisation/difficulty_does_not_target_test.dart,dart,TESTS,personalisation,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/personalisation/fitness_model_test.dart,dart,TESTS,personalisation,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/personalisation/for_you_ranker_test.dart,dart,TESTS,personalisation,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/personalisation/ranked_feed_wiring_test.dart,dart,TESTS,personalisation,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/personalisation/volume_ledger_test.dart,dart,TESTS,personalisation,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/posture/posture_metrics_test.dart,dart,TESTS,posture,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/posture/posture_page_test.dart,dart,TESTS,posture,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/posture/posture_providers_test.dart,dart,TESTS,posture,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/profile/device_health_profile_repository_test.dart,dart,TESTS,profile,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/profile/injuries_page_test.dart,dart,TESTS,profile,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/profile/injury_regions_test.dart,dart,TESTS,profile,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/profile/mock_profile_repository_test.dart,dart,TESTS,profile,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/profile/profile_models_test.dart,dart,TESTS,profile,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/profile/profile_page_test.dart,dart,TESTS,profile,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/profile/profile_providers_test.dart,dart,TESTS,profile,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/profile/unresolved_injuries_test.dart,dart,TESTS,profile,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/programmes/programme_builder_test.dart,dart,TESTS,programmes,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/programmes/data/programme_fit_test.dart,dart,TESTS,programmes,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/programmes/data/programme_schedule_test.dart,dart,TESTS,programmes,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/programmes/data/programme_test.dart,dart,TESTS,programmes,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/programmes/state/programme_action_test.dart,dart,TESTS,programmes,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/programmes/state/programme_from_profile_test.dart,dart,TESTS,programmes,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/programmes/state/programme_providers_test.dart,dart,TESTS,programmes,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/progress/progress_charts_test.dart,dart,TESTS,progress,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/progress/progress_stats_test.dart,dart,TESTS,progress,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/progress_photos/aes_photo_cipher_test.dart,dart,TESTS,progress_photos,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/progress_photos/capture_flow_test.dart,dart,TESTS,progress_photos,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/progress_photos/delete_flow_test.dart,dart,TESTS,progress_photos,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/progress_photos/photo_capture_sheet_test.dart,dart,TESTS,progress_photos,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/progress_photos/photo_consent_test.dart,dart,TESTS,progress_photos,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/progress_photos/photo_directory_test.dart,dart,TESTS,progress_photos,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/progress_photos/photo_encryption_test.dart,dart,TESTS,progress_photos,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/progress_photos/photo_key_store_test.dart,dart,TESTS,progress_photos,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/progress_photos/photo_paging_test.dart,dart,TESTS,progress_photos,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/progress_photos/photo_reminder_test.dart,dart,TESTS,progress_photos,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/progress_photos/photo_store_test.dart,dart,TESTS,progress_photos,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/progress_photos/photo_timeline_test.dart,dart,TESTS,progress_photos,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/progress_photos/progress_photos_demo_banner_test.dart,dart,TESTS,progress_photos,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/recovery/deload_detector_test.dart,dart,TESTS,recovery,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/recovery/recovery_providers_test.dart,dart,TESTS,recovery,Dart test,test,,ACTIVE,,,yes,,,INVENTORIED,orchestrator,
mobile/test/features/safety/eligibility_test.dart,dart,TESTS,safety,Dart test,test,,ACTIVE,,yes,yes,,,INVENTORIED,orchestrator,
mobile/test/features/safety/par_q_test.dart,dart,TESTS,safety,Dart test,test,,ACTIVE,,yes,yes,,,INVENTORIED,orchestrator,
mobile/test/features/safety/screening_reaches_the_screen_test.dart,dart,TESTS,safety,Dart test,test,,ACTIVE,,yes,yes,,,INVENTORIED,orchestrator,
mobile/test/features/scanner/gallery_button_a11y_test.dart,dart,TESTS,scanner,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/scanner/scan_frame_test.dart,dart,TESTS,scanner,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/scanner/scan_strip_overflow_test.dart,dart,TESTS,scanner,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/settings/settings_page_test.dart,dart,TESTS,settings,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/social_feed/social_feed_like_button_test.dart,dart,TESTS,social_feed,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/social_feed/social_feed_test.dart,dart,TESTS,social_feed,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/subscription/entitlement_status_test.dart,dart,TESTS,subscription,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/subscription/feature_gates_test.dart,dart,TESTS,subscription,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/subscription/mock_stripe_checkout_service_test.dart,dart,TESTS,subscription,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/subscription/mock_subscription_repository_test.dart,dart,TESTS,subscription,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/subscription/subscription_models_test.dart,dart,TESTS,subscription,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/subscription/subscription_page_test.dart,dart,TESTS,subscription,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/subscription/subscription_period_test.dart,dart,TESTS,subscription,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/subscription/subscription_providers_test.dart,dart,TESTS,subscription,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/subscription/tier_override_guard_test.dart,dart,TESTS,subscription,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/subscription/tier_override_test.dart,dart,TESTS,subscription,Dart test,test,,ACTIVE,,yes,,,,INVENTORIED,orchestrator,
mobile/test/features/visual_equipment/firestore_recognition_history_test.dart,dart,TESTS,visual_equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/visual_equipment/gemini_equipment_service_test.dart,dart,TESTS,visual_equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/visual_equipment/live_lifecycle_test.dart,dart,TESTS,visual_equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/visual_equipment/live_preview_test.dart,dart,TESTS,visual_equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/visual_equipment/live_recognition_test.dart,dart,TESTS,visual_equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/visual_equipment/live_text_anchor_test.dart,dart,TESTS,visual_equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/visual_equipment/machine_card_flow_test.dart,dart,TESTS,visual_equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/visual_equipment/machine_card_repository_test.dart,dart,TESTS,visual_equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/visual_equipment/machine_card_test.dart,dart,TESTS,visual_equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/visual_equipment/machine_describer_test.dart,dart,TESTS,visual_equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/visual_equipment/machine_text_anchor_test.dart,dart,TESTS,visual_equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/visual_equipment/recognition_history_providers_test.dart,dart,TESTS,visual_equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/visual_equipment/recognition_history_test.dart,dart,TESTS,visual_equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/visual_equipment/scan_controller_test.dart,dart,TESTS,visual_equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/visual_equipment/scan_outcome_test.dart,dart,TESTS,visual_equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/visual_equipment/text_anchor_pipeline_test.dart,dart,TESTS,visual_equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/visual_equipment/visual_match_test.dart,dart,TESTS,visual_equipment,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/voice/voice_command_test.dart,dart,TESTS,voice,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/day_result_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/exercise_subtitle_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/form_coach_filter_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/history_window_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/mock_scheduled_session_repository_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/mock_workout_log_repository_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
